column,column_nat,column_type,table_list,table_cnt,type,sample_list
qc_scell_idx5_ssrsrp_for_top_set_beam_level_ssrsrp_top3_5gnr,5GNR QualcommSCell5 SSRSRP Top3 dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.1553303, 0.1991223, 0.6875838]"
qc_scell_idx5_ssrsrp_for_top_set_beam_level_ssrsrp_top4_5gnr,5GNR QualcommSCell5 SSRSRP Top4,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0576287, 0.3892501, 0.8791815]"
qc_scell_idx5_ssrsrp_for_top_set_beam_level_ssrsrp_top4_5gnr,5GNR QualcommSCell5 SSRSRP Top4 dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.1, 0.7, 1.0]"
qc_scell_idx5_ssrsrp_for_top_set_beam_level_ssrsrp_top5_5gnr,5GNR QualcommSCell5 SSRSRP Top5,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.7563299, 0.84650684, 0.95800594]"
qc_scell_idx5_ssrsrp_for_top_set_beam_level_ssrsrp_top5_5gnr,5GNR QualcommSCell5 SSRSRP Top5 dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.59607149, 0.76386665, 0.98033282]"
qc_scell_idx5_ssrsrq_5gnr,5GNR QualcommSCell5 SSRSRQ,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.073624, 0.494597, 0.651108]"
qc_scell_idx5_ssrsrq_5gnr,5GNR QualcommSCell5 SSRSRQ dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.0242386, 0.4294991, 0.4400525]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top1_5gnr,5GNR QualcommSCell5 SSRSRQ Top1,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.565, 0.888, 0.927]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top1_5gnr,5GNR QualcommSCell5 SSRSRQ Top1 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3, 0.6, 0.7]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top2_5gnr,5GNR QualcommSCell5 SSRSRQ Top2,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.09, 0.302, 0.902]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top2_5gnr,5GNR QualcommSCell5 SSRSRQ Top2 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.8, 0.8, 0.86]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top3_5gnr,5GNR QualcommSCell5 SSRSRQ Top3,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.3576, 0.4842, 0.6588]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top3_5gnr,5GNR QualcommSCell5 SSRSRQ Top3 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.024, 0.643, 0.662]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top4_5gnr,5GNR QualcommSCell5 SSRSRQ Top4,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.17006, 0.617, 0.81286]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top4_5gnr,5GNR QualcommSCell5 SSRSRQ Top4 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.1842595, 0.5694208, 0.7271305]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top5_5gnr,5GNR QualcommSCell5 SSRSRQ Top5,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.00258232, 0.09682174, 0.1727187]"
qc_scell_idx5_ssrsrq_for_top_set_beam_level_ssrsrq_top5_5gnr,5GNR QualcommSCell5 SSRSRQ Top5 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.4229214, 0.4246893, 0.5056347]"
qc_scell_idx5_sssinr_5gnr,5GNR QualcommSCell5 SSSINR,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.08, 0.11, 0.23]"
qc_scell_idx5_sssinr_5gnr,5GNR QualcommSCell5 SSSINR dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.072, 0.826, 0.877]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top1_5gnr,5GNR QualcommSCell5 SSSINR Top1,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.72369, 0.75633, 0.96658]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top1_5gnr,5GNR QualcommSCell5 SSSINR Top1 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.102, 0.372, 0.597]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top2_5gnr,5GNR QualcommSCell5 SSSINR Top2,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.26858, 0.35686, 0.7594]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top2_5gnr,5GNR QualcommSCell5 SSSINR Top2 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.33412, 0.82146, 0.88875]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top3_5gnr,5GNR QualcommSCell5 SSSINR Top3,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.00311, 0.03976, 0.95944]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top3_5gnr,5GNR QualcommSCell5 SSSINR Top3 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.482837, 0.769076, 0.922159]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top4_5gnr,5GNR QualcommSCell5 SSSINR Top4,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.36297064, 0.45748784, 0.60969901]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top4_5gnr,5GNR QualcommSCell5 SSSINR Top4 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.290259, 0.651031, 0.979761]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top5_5gnr,5GNR QualcommSCell5 SSSINR Top5,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.5, 0.5, 0.7]"
qc_scell_idx5_sssinr_for_top_set_beam_level_sssinr_top5_5gnr,5GNR QualcommSCell5 SSSINR Top5 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.023, 0.049, 0.267]"
qc_scell_idx5_subcarrier_spacing_5gnr,5GNR QualcommSCell5 Subcarrier Spacing,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['W1732EOhrj6', '2tXwGtsc4wh', 'WMewqceibK9B']"
qc_scell_idx5_ta_avg_lte,LTE QUALCOMMSCell TA,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.071, 0.216, 0.686]"
qc_scell_idx5_ta_avg_lte,LTE QUALCOMMSCell TA 16Ts,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.071585, 0.438981, 0.715518]"
qc_scell_idx5_ta_max_lte,LTE QUALCOMMSCell TA,int,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[7, 8, 8]"
qc_scell_idx5_ta_max_lte,LTE QUALCOMMSCell TA 16Ts,int,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[1, 2, 3]"
qc_scell_idx5_tas_operation_rate_5gnr,5GNR QualcommSCell5 TAS Operation Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2939, 0.377, 0.4944]"
qc_scell_idx5_tas_operation_rate_5gnr,5GNR QualcommSCell5 TAS Operation Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.26437923, 0.52492572, 0.80739338]"
qc_scell_idx5_third_best_neighbor_rsrp_lte,LTE QUALCOMMSCell Third Best Neighbor RSRP,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1811388, 0.4115198, 0.6334858]"
qc_scell_idx5_third_best_neighbor_rsrp_lte,LTE QUALCOMMSCell Third Best Neighbor RSRP dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.12033211, 0.25797934, 0.42783619]"
qc_scell_idx5_tx_mode_lte,LTE QUALCOMMSCell Tx Mode,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['VKJg2KpYI', 'z3iO8jp6qV', 'a8tuzvKlRn8n']"
qc_scell_idx5_ul_bw_10mhz_rate_lte,LTE QUALCOMMSCell UL BW 10MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0755, 0.1035, 0.8472]"
qc_scell_idx5_ul_bw_10mhz_rate_lte,LTE QUALCOMMSCell UL BW 10MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.166897, 0.4350146, 0.6925658]"
qc_scell_idx5_ul_bw_15mhz_rate_lte,LTE QUALCOMMSCell UL BW 15MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2389, 0.2534, 0.8563]"
qc_scell_idx5_ul_bw_15mhz_rate_lte,LTE QUALCOMMSCell UL BW 15MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.352328, 0.464049, 0.967016]"
qc_scell_idx5_ul_bw_1_4mhz_rate_lte,LTE QUALCOMMSCell UL BW 14MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.5537, 0.5746, 0.5913]"
qc_scell_idx5_ul_bw_1_4mhz_rate_lte,LTE QUALCOMMSCell UL BW 14MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[6.118e-05, 0.19858027, 0.28781386]"
qc_scell_idx5_ul_bw_20mhz_rate_lte,LTE QUALCOMMSCell UL BW 20MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0187339, 0.1294293, 0.31142]"
qc_scell_idx5_ul_bw_20mhz_rate_lte,LTE QUALCOMMSCell UL BW 20MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.075, 0.505, 0.935]"
qc_scell_idx5_ul_bw_3mhz_rate_lte,LTE QUALCOMMSCell UL BW 3MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1, 0.4, 0.7]"
qc_scell_idx5_ul_bw_3mhz_rate_lte,LTE QUALCOMMSCell UL BW 3MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.54771362, 0.79675121, 0.86950446]"
qc_scell_idx5_ul_bw_5mhz_rate_lte,LTE QUALCOMMSCell UL BW 5MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.121302, 0.913958, 0.957546]"
qc_scell_idx5_ul_bw_5mhz_rate_lte,LTE QUALCOMMSCell UL BW 5MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.191, 0.703, 0.841]"
qc_scell_idx5_ul_mac_throughput_lte,LTE QUALCOMMSCell UL MAC Throughput,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2969797, 0.3968765, 0.8906331]"
qc_scell_idx5_ul_mac_throughput_lte,LTE QUALCOMMSCell UL MAC Throughput Mbps,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.03, 0.12, 0.71]"
qc_scell_idx5_ul_mcs_avg_5gnr,5GNR QualcommSCell5 UL MCS Avg,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.077, 0.382, 0.917]"
qc_scell_idx5_ul_mcs_idx0_mode_lte,LTE QUALCOMMSCell UL MCS Idx0,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.35, 0.39, 0.77]"
qc_scell_idx5_ul_mcs_idx_avg_lte,LTE QUALCOMMSCell UL MCS Idx,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.11322, 0.453365, 0.46738]"
qc_scell_idx5_ul_mod_idx_16qam_rate_lte,LTE QUALCOMMSCell UL Mod Idx 16QAM Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.52317, 0.82923, 0.8774]"
qc_scell_idx5_ul_mod_idx_16qam_rate_lte,LTE QUALCOMMSCell UL Mod Idx 16QAM Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.481875, 0.78258, 0.872155]"
qc_scell_idx5_ul_mod_idx_256qam_rate_lte,LTE QUALCOMMSCell UL Mod Idx 256QAM Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.15021, 0.83417, 0.9942]"
qc_scell_idx5_ul_mod_idx_256qam_rate_lte,LTE QUALCOMMSCell UL Mod Idx 256QAM Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.2, 0.3, 0.7]"
qc_scell_idx5_ul_mod_idx_64qam_rate_lte,LTE QUALCOMMSCell UL Mod Idx 64QAM Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.09670846, 0.32390734, 0.70069165]"
qc_scell_idx5_ul_mod_idx_64qam_rate_lte,LTE QUALCOMMSCell UL Mod Idx 64QAM Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.03952, 0.0858, 0.83157]"
qc_scell_idx5_ul_mod_idx_qpsk_rate_lte,LTE QUALCOMMSCell UL Mod Idx QPSK Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.14164325, 0.24704764, 0.95918613]"
qc_scell_idx5_ul_mod_idx_qpsk_rate_lte,LTE QUALCOMMSCell UL Mod Idx QPSK Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.1484, 0.5734, 0.6022]"
qc_scell_idx5_ul_modulation_1024qam_5gnr,5GNR QualcommSCell5 UL Modulation 1024QAM,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.19876279, 0.69395302, 0.70371966]"
qc_scell_idx5_ul_modulation_1024qam_5gnr,5GNR QualcommSCell5 UL Modulation 1024QAM ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.05, 0.42, 0.58]"
qc_scell_idx5_ul_modulation_16qam_5gnr,5GNR QualcommSCell5 UL Modulation 16QAM,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.5181, 0.8452, 0.9336]"
qc_scell_idx5_ul_modulation_16qam_5gnr,5GNR QualcommSCell5 UL Modulation 16QAM ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.07498513, 0.14768584, 0.58895337]"
qc_scell_idx5_ul_modulation_256qam_5gnr,5GNR QualcommSCell5 UL Modulation 256QAM,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.73, 0.79, 0.79]"
qc_scell_idx5_ul_modulation_256qam_5gnr,5GNR QualcommSCell5 UL Modulation 256QAM ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.224032, 0.610872, 0.80303]"
qc_scell_idx5_ul_modulation_64qam_5gnr,5GNR QualcommSCell5 UL Modulation 64QAM,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.02, 0.09, 0.73]"
qc_scell_idx5_ul_modulation_64qam_5gnr,5GNR QualcommSCell5 UL Modulation 64QAM ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.34129, 0.3979, 0.58147]"
qc_scell_idx5_ul_modulation_pi_2bpsk_5gnr,5GNR QualcommSCell5 UL Modulation Pi2BPSK,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.024461, 0.306384, 0.856753]"
qc_scell_idx5_ul_modulation_pi_2bpsk_5gnr,5GNR QualcommSCell5 UL Modulation Pi2BPSK ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.2, 0.4, 0.7]"
qc_scell_idx5_ul_modulation_qpsk_5gnr,5GNR QualcommSCell5 UL Modulation QPSK,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.6, 0.8, 0.9]"
qc_scell_idx5_ul_modulation_qpsk_5gnr,5GNR QualcommSCell5 UL Modulation QPSK ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3378805, 0.41734774, 0.86596725]"
qc_scell_idx5_ul_prb_num_avg_5gnr,5GNR QualcommSCell5 UL PRB Num Avg,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.440426, 0.591227, 0.672285]"
qc_scell_idx5_ul_prb_num_including_0_5gnr,5GNR QualcommSCell5 UL PRB Num Including 0,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.372314, 0.493207, 0.806045]"
qc_scell_idx5_ul_prb_num_including_0_total_ul_slots_5gnr,5GNR QualcommSCell5 UL PRB Num Including 0_Total UL Slots,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.554, 0.555, 0.688]"
qc_scell_idx5_ul_rb_num_avg_lte,LTE QUALCOMMSCell UL RB Num,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.35293395, 0.54873822, 0.77112501]"
qc_scell_idx5_ul_rb_num_avg_lte,LTE QUALCOMMSCell UL RB Num Mbps,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.6440978, 0.6554299, 0.8567821]"
qc_scell_idx5_ul_rb_num_including_0_for_second_cluster_lte,LTE QUALCOMMSCell UL RB Num for Second cluster,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.391, 0.421, 0.982]"
qc_scell_idx5_ul_rb_num_including_0_for_second_cluster_lte,LTE QUALCOMMSCell UL RB Num for Second cluster Mbps,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.27, 0.71, 0.79]"
qc_scell_idx5_ul_rb_num_including_0_for_total_cluster_lte,LTE QUALCOMMSCell UL RB Num for Total Cluster,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1, 0.1, 0.7]"
qc_scell_idx5_ul_rb_num_including_0_for_total_cluster_lte,LTE QUALCOMMSCell UL RB Num for Total Cluster Mbps,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.013415, 0.237512, 0.350081]"
qc_scell_idx5_ul_rb_num_including_0_lte,LTE QUALCOMMSCell UL RB Num,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.63, 0.72, 0.78]"
qc_scell_idx5_ul_rb_num_including_0_lte,LTE QUALCOMMSCell UL RB Num Mbps,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.708, 0.882, 0.982]"
qc_scell_idx5_ul_rb_num_mode_lte,LTE QUALCOMMSCell UL RB Num,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.05, 0.09, 0.79]"
qc_scell_idx5_ul_rb_num_mode_lte,LTE QUALCOMMSCell UL RB Num Mbps,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.56123, 0.70624, 0.83087]"
qc_scell_idx5_ul_rb_share_lte,LTE QUALCOMMSCell UL RB Share,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1366, 0.3829, 0.9403]"
qc_scell_idx5_ul_rb_share_lte,LTE QUALCOMMSCell UL RB Share ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.4692, 0.6817, 0.7107]"
qc_scell_idx5_wideband_cqi_cw0_lte,LTE QUALCOMMSCell WideBand CQI CW0,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.121307, 0.3859319, 0.8170019]"
qc_scell_idx5_wideband_cqi_cw1_lte,LTE QUALCOMMSCell WideBand CQI CW1,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.2, 0.6, 0.7]"
qc_scell_idx5_wideband_pmi_lte,LTE QUALCOMMSCell WideBand PMI,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.116813, 0.264434, 0.8739]"
qc_scell_idx6_ca_rate_same_pci_lte,LTE QUALCOMMSCell CA Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.47170982, 0.85849434, 0.8622265]"
qc_scell_idx6_ca_rate_same_pci_lte,LTE QUALCOMMSCell CA Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.14061, 0.7543, 0.98158]"
qc_scell_idx6_comb_rssi_broadband_lte,LTE QUALCOMMSCell Comb RSSI ,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.02, 0.629, 0.976]"
qc_scell_idx6_comb_rssi_broadband_lte,LTE QUALCOMMSCell Comb RSSI  dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.171086, 0.457218, 0.821181]"
qc_scell_idx6_comb_rssi_inband_lte,LTE QUALCOMMSCell Comb RSSI ,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0823, 0.3951, 0.7872]"
qc_scell_idx6_comb_rssi_inband_lte,LTE QUALCOMMSCell Comb RSSI  dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3285699, 0.4021552, 0.9697057]"
qc_scell_idx6_comb_rssi_totalband_lte,LTE QUALCOMMSCell Comb RSSI ,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.3969, 0.4703, 0.6326]"
qc_scell_idx6_comb_rssi_totalband_lte,LTE QUALCOMMSCell Comb RSSI  dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.14709395, 0.29194054, 0.66133383]"
qc_scell_idx6_cqi0_defect_lte,LTE QUALCOMMSCell CQI0 Defect,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.341425, 0.461791, 0.809592]"
qc_scell_idx6_cqi0_defect_lte,LTE QUALCOMMSCell CQI0 Defect ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.5, 0.5, 0.5]"
qc_scell_idx6_cqi1_defect_lte,LTE QUALCOMMSCell CQI1 Defect,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.28345, 0.64861, 0.69274]"
qc_scell_idx6_cqi1_defect_lte,LTE QUALCOMMSCell CQI1 Defect ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.111164, 0.22992, 0.367488]"
qc_scell_idx6_cqi_wb_5gnr,5GNR QualcommSCell6 CQI WB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.09455, 0.77335, 0.96768]"
qc_scell_idx6_cri_at_call_result_5gnr,5GNR QualcommSCell6 CRI at Call Result,int,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0, 7, 8]"
qc_scell_idx6_csirs_idx_at_call_result_5gnr,5GNR QualcommSCell6 CSIRS Idx at Call Result,int,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[1, 5, 9]"
qc_scell_idx6_csirsrp_5gnr,5GNR QualcommSCell6 CSIRSRP,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.15309396, 0.53596471, 0.61694399]"
qc_scell_idx6_csirsrp_5gnr,5GNR QualcommSCell6 CSIRSRP dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3507945, 0.5895708, 0.6642024]"
qc_scell_idx6_dl_bw_10mhz_rate_lte,LTE QUALCOMMSCell DL BW 10MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0192148, 0.2923635, 0.9609325]"
qc_scell_idx6_dl_bw_10mhz_rate_lte,LTE QUALCOMMSCell DL BW 10MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.42, 0.71, 0.74]"
qc_scell_idx6_dl_bw_15mhz_rate_lte,LTE QUALCOMMSCell DL BW 15MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2612257, 0.3081489, 0.5877198]"
qc_scell_idx6_dl_bw_15mhz_rate_lte,LTE QUALCOMMSCell DL BW 15MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.36, 0.85, 0.96]"
qc_scell_idx6_dl_bw_1_4mhz_rate_lte,LTE QUALCOMMSCell DL BW 14MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.22, 0.75, 0.91]"
qc_scell_idx6_dl_bw_1_4mhz_rate_lte,LTE QUALCOMMSCell DL BW 14MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.135, 0.312, 0.661]"
qc_scell_idx6_dl_bw_20mhz_rate_lte,LTE QUALCOMMSCell DL BW 20MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1108418, 0.4728082, 0.9177157]"
qc_scell_idx6_dl_bw_20mhz_rate_lte,LTE QUALCOMMSCell DL BW 20MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.2161, 0.2705, 0.2724]"
qc_scell_idx6_dl_bw_3mhz_rate_lte,LTE QUALCOMMSCell DL BW 3MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.161768, 0.32616912, 0.43866081]"
